word_1	word_2	biword	frequency
3SBJ.DEF.	all.the.way	3SBJ.DEF.|all.the.way	1
all.the.way	house	all.the.way|house	1
where	separately	where|separately	1
separately	build	separately|build	1
build	CAUS	build|CAUS	1
3SBJ.INDF.	attack	3SBJ.INDF.|attack	1
lie	CAUS	lie|CAUS	1
around	where	around|where	1
where	bring.from	where|bring.from	1
bring.from	3SBJ.INDF	bring.from|3SBJ.INDF	1
3SBJ.INDF	attack	3SBJ.INDF|attack	1
attack	NMLZ.INF.	attack|NMLZ.INF.	1
where	then	where|then	1
PROG	[wear]breech.cloth	PROG|[wear]breech.cloth	1
[wear]breech.cloth	3SBJ.DEF	[wear]breech.cloth|3SBJ.DEF	1
only	otherwise	only|otherwise	1
otherwise	PROG	otherwise|PROG	1
PROG	be.naked	PROG|be.naked	1
be.naked	3SBJ.DEF.	be.naked|3SBJ.DEF.	1
go.in	NMLZ.INF	go.in|NMLZ.INF	2
another	attack	another|attack	1
where	AUG	where|AUG	1
AUG	lie[3sbj].	AUG|lie[3sbj].	1
lie[3sbj].	DEM	lie[3sbj].|DEM	1
around	happen[3sbj]	around|happen[3sbj]	1
happen[3sbj]	PL	happen[3sbj]|PL	1
some	be.full.of.holes	some|be.full.of.holes	1
be.full.of.holes	cl.surface[3sbj]	be.full.of.holes|cl.surface[3sbj]	1
hole	relating.to.	hole|relating.to.	1
relating.to.	DEM.DIST	relating.to.|DEM.DIST	1
all	see	all|see	1
3POSS	toward	3POSS|toward	1
do	stand.up	do|stand.up	1
stand.up	3SBJ.STV.	stand.up|3SBJ.STV.	1
3SBJ.STV.	in.the.past	3SBJ.STV.|in.the.past	1
in.the.past	CONT	in.the.past|CONT	1
CONT	DEM.DIST	CONT|DEM.DIST	1
sing	3SBJ.INDF	sing|3SBJ.INDF	2
3SBJ.INDF.	DEM.DIST	3SBJ.INDF.|DEM.DIST	3
DEM.DIST	attack	DEM.DIST|attack	1
INST.IMPL[3SBJ.PASS]	PROH	INST.IMPL[3SBJ.PASS]|PROH	1
PROH	cry[2sbj].	PROH|cry[2sbj].	1
cry[2sbj].	cry	cry[2sbj].|cry	1
tell.what.one.sees.doctoring[3sbj.pass]	PROG	tell.what.one.sees.doctoring[3sbj.pass]|PROG	1
PROG	die[3sbj].	PROG|die[3sbj].	1
PROG	say[3sbj.pass]	PROG|say[3sbj.pass]	1
say[3sbj.pass]	believe[3sbj]	say[3sbj.pass]|believe[3sbj]	1
believe[3sbj]	PROG	believe[3sbj]|PROG	1
PROG	some	PROG|some	9
some	cry	some|cry	1
cry	CAUS	cry|CAUS	1
ADVS	PROG	ADVS|PROG	7
PROG	say[3sbj]	PROG|say[3sbj]	1
say[3sbj]	be.sure.of	say[3sbj]|be.sure.of	1
be.sure.of	3SBJ.INDF	be.sure.of|3SBJ.INDF	1
3SBJ.INDF	say[3sbj]	3SBJ.INDF|say[3sbj]	1
PL	die[3sbj]	PL|die[3sbj]	1
die[3sbj]	before	die[3sbj]|before	1
DEM.DIST	PL	DEM.DIST|PL	1
PL	cry	PL|cry	2
cry	UNK	cry|UNK	2
in.the.past	DEM.DIST	in.the.past|DEM.DIST	1
DEM.DIST	NEG.EMPH	DEM.DIST|NEG.EMPH	1
NEG.EMPH	PL	NEG.EMPH|PL	1
all	be.cured	all|be.cured	1
3SBJ.DEF.	single.one	3SBJ.DEF.|single.one	1
3NEG	3PL	3NEG|3PL	1
PL	have.disease	PL|have.disease	1
have.disease	3SBJ.DEF.	have.disease|3SBJ.DEF.	1
all	very	all|very	1
very	be.cured	very|be.cured	1
be.cured	3SBJ.DEF	be.cured|3SBJ.DEF	1
(PST	ITER	(PST|ITER	1
ITER	thoroughly	ITER|thoroughly	1
thoroughly	be.cured	thoroughly|be.cured	1
be.cured	NMLZ.INF	be.cured|NMLZ.INF	1
SUB	3POSS)	SUB|3POSS)	1
3POSS)	CONT	3POSS)|CONT	1
3PL.	3POSS	3PL.|3POSS	1
3POSS	bones	3POSS|bones	1
PST	AUG	PST|AUG	1
AUG	be.long[3sbj].	AUG|be.long[3sbj].	1
EMP	come.so	EMP|come.so	1
come.so	grow	come.so|grow	1
abalone	AFF	abalone|AFF	1
INCH	imitate	INCH|imitate	3
imitate	3OBJ	imitate|3OBJ	2
tell.about.3obj[1sbj]	be.so	tell.about.3obj[1sbj]|be.so	1
be.so	NMLZ.INF	be.so|NMLZ.INF	1
SUB	NMLZ.P.	SUB|NMLZ.P.	1
NMLZ.P.	young.woman	NMLZ.P.|young.woman	1
abalone.	toward	abalone.|toward	1
south	DEF	south|DEF	1
DEF	young.woman.	DEF|young.woman.	1
young.woman.	toward	young.woman.|toward	2
north	ADVS	north|ADVS	1
ADVS	young.man.	ADVS|young.man.	1
young.man.	dentalium.	young.man.|dentalium.	1
dentalium.	N2.NEG.EMPH	dentalium.|N2.NEG.EMPH	1
darken	3SBJ.DEF	darken|3SBJ.DEF	2
PROG	how.look<nmlz.p>[3sbj]	PROG|how.look<nmlz.p>[3sbj]	1
north	3POSS	north|3POSS	1
DEF	out	DEF|out	2
out	stand<emp>	out|stand<emp>	3
stand<emp>	NMLZ.INF	stand<emp>|NMLZ.INF	1
SUB	SUB.3DEF.	SUB|SUB.3DEF.	5
south	also	south|also	2
also	EMPH	also|EMPH	81
EMPH	DEM	EMPH|DEM	16
DEM	appear<3sbj.stv>	DEM|appear<3sbj.stv>	1
woman	DEM	woman|DEM	1
DEM	nice	DEM|nice	2
nice	appear<3sbj.stv>.	nice|appear<3sbj.stv>.	1
appear<3sbj.stv>.	3NEG	appear<3sbj.stv>.|3NEG	1
appear<3sbj.stv>.	3SG	appear<3sbj.stv>.|3SG	1
3SG	DEM.DIST	3SG|DEM.DIST	2
north.	pack.basket	north.|pack.basket	1
INCH	carry.on.back.3obj	INCH|carry.on.back.3obj	1
carry.on.back.3obj	3SBJ.DEF.	carry.on.back.3obj|3SBJ.DEF.	2
3SBJ.DEF.	cook<sub>	3SBJ.DEF.|cook<sub>	1
cook<sub>	NMLZ.INST	cook<sub>|NMLZ.INST	4
NMLZ.INST	PL	NMLZ.INST|PL	2
insert	by.hand	insert|by.hand	2
3SBJ.DEF	pack.basket	3SBJ.DEF|pack.basket	2
pack.basket	SUB.3DEF	pack.basket|SUB.3DEF	2
SUB.3DEF	LOC.	SUB.3DEF|LOC.	2
LOC.	AFF	LOC.|AFF	1
AFF	DEM.DIST	AFF|DEM.DIST	13
go	NMLZ.A.	go|NMLZ.A.	2
NMLZ.A.	old.man	NMLZ.A.|old.man	1
old.man	dwell.at[3sbj.def].	old.man|dwell.at[3sbj.def].	1
dwell.at[3sbj.def].	DEM.DIST	dwell.at[3sbj.def].|DEM.DIST	1
EMPH	woman	EMPH|woman	1
woman	mother.sub	woman|mother.sub	1
mother.sub	SUB.3DEF.	mother.sub|SUB.3DEF.	3
SUB.3DEF.	young.man	SUB.3DEF.|young.man	1
ADVS	3NEG	ADVS|3NEG	4
EMP	see.3obj	EMP|see.3obj	30
see.3obj	NEG.	see.3obj|NEG.	1
NEG.	DEM.DIST	NEG.|DEM.DIST	1
DEM.DIST	next.morning	DEM.DIST|next.morning	1
look.at	3SBJ.DEF	look.at|3SBJ.DEF	6
south	DEM	south|DEM	2
ITER	appear	ITER|appear	3
NMLZ.P	PST.IPFV	NMLZ.P|PST.IPFV	2
PST.IPFV	ITER	PST.IPFV|ITER	1
DEF	appear	DEF|appear	3
appear	NMLZ.P.	appear|NMLZ.P.	2
3SG	ADVS	3SG|ADVS	7
ADVS	DEM.DIST	ADVS|DEM.DIST	2
young.woman	PST	young.woman|PST	2
EMPH	AFF	EMPH|AFF	23
on.arrival	come[1sbj]	on.arrival|come[1sbj]	1
come[1sbj]	PST.IPFV	come[1sbj]|PST.IPFV	1
PST.IPFV	DEM.DIST	PST.IPFV|DEM.DIST	4
see.3obj	1SBJ	see.3obj|1SBJ	4
1SBJ	DEM.DIST	1SBJ|DEM.DIST	2
young.man	DEM.DIST	young.man|DEM.DIST	2
DEF	beyond	DEF|beyond	1
beyond	out	beyond|out	1
stand<emp>	NMLZ.A.	stand<emp>|NMLZ.A.	1
NMLZ.A.	in.vain	NMLZ.A.|in.vain	2
young.man	in.vain	young.man|in.vain	1
NMLZ.P.	3NEG	NMLZ.P.|3NEG	1
talk	3OBJ	talk|3OBJ	5
young.woman.	DEM.DIST	young.woman.|DEM.DIST	1
3OBJ	INST.TR	3OBJ|INST.TR	19
INST.TR	3SBJ.DEF	INST.TR|3SBJ.DEF	18
3SBJ.DEF	2NEG	3SBJ.DEF|2NEG	1
2NEG	talk	2NEG|talk	1
talk	3<NEG>OBJ	talk|3<NEG>OBJ	1
3<NEG>OBJ	ADVS	3<NEG>OBJ|ADVS	1
DEM	like	DEM|like	13
like	be.so[3sbj.def]	like|be.so[3sbj.def]	2
be.so[3sbj.def]	EMPH	be.so[3sbj.def]|EMPH	1
EMPH	from	EMPH|from	1
south	PST.IPFV	south|PST.IPFV	1
DEM.DIST	come.that.way	DEM.DIST|come.that.way	1
come.that.way	3SBJ.DEF	come.that.way|3SBJ.DEF	1
3SBJ.DEF	young.woman.	3SBJ.DEF|young.woman.	1
young.woman.	DEM	young.woman.|DEM	1
be.so[3sbj.def]	EMPH.	be.so[3sbj.def]|EMPH.	1
EMPH.	NEG	EMPH.|NEG	1
stand<emp>	3SBJ.DEF	stand<emp>|3SBJ.DEF	1
PROG	DUB	PROG|DUB	1
PFV	stay	PFV|stay	1
stay	NMLZ.INF	stay|NMLZ.INF	1
NMLZ.INF	DUB	NMLZ.INF|DUB	1
DUB	one	DUB|one	1
one	month	one|month	1
month	DEF	month|DEF	1
DEF	DUB.	DEF|DUB.	1
AFF	3PL	AFF|3PL	4
3PL	DEM.DIST	3PL|DEM.DIST	4
old.folk	ITER	old.folk|ITER	1
INCH	go[1sbj]	INCH|go[1sbj]	2
go[1sbj]	AFF	go[1sbj]|AFF	1
AFF	toward	AFF|toward	4
south.	in.morning	south.|in.morning	1
in.morning	out	in.morning|out	1
go.to	bathe	go.to|bathe	1
bathe	REFL	bathe|REFL	6
hair	SUB.3DEF	hair|SUB.3DEF	2
SUB.3DEF	nicely	SUB.3DEF|nicely	2
nicely	PST	nicely|PST	3
pack.basket	INS	pack.basket|INS	1
INS	SUB.3DEF	INS|SUB.3DEF	1
INCH	do	INCH|do	3
DEM.DIST	cook<sub>	DEM.DIST|cook<sub>	1
NMLZ.INST	NEG	NMLZ.INST|NEG	1
NEG	ADVS	NEG|ADVS	5
ADVS	EMPH	ADVS|EMPH	9
EMPH	cook<sub>	EMPH|cook<sub>	1
NMLZ.INST	woodpecker.headdress	NMLZ.INST|woodpecker.headdress	1
PL	stand	PL|stand	1
stand	3SBJ.DEF	stand|3SBJ.DEF	11
3SBJ.DEF	PST.IPFV	3SBJ.DEF|PST.IPFV	1
think	NMLZ.P	think|NMLZ.P	12
DEF	DUB	DEF|DUB	3
DUB	cook<sub>	DUB|cook<sub>	1
DEM	beyond	DEM|beyond	2
beyond	DEM.DIST	beyond|DEM.DIST	1
PROG	talk.to	PROG|talk.to	1
already	enough	already|enough	7
PFV	stay[1sbj]	PFV|stay[1sbj]	1
stay[1sbj]	AFF	stay[1sbj]|AFF	1
AFF	now	AFF|now	4
now	ITER	now|ITER	1
go[1sbj].	ITER	go[1sbj].|ITER	1
DEM.DIST	old.people	DEM.DIST|old.people	1
old.people	also	old.people|also	1
3PL	in.vain	3PL|in.vain	1
in.vain	EMPH	in.vain|EMPH	1
EMPH	think	EMPH|think	2
3SBJ.DEF	behind	3SBJ.DEF|behind	1
3SBJ.DEF.	crescent.city	3SBJ.DEF.|crescent.city	1
crescent.city	PROG	crescent.city|PROG	1
3SBJ.DEF.	trinidad.bay	3SBJ.DEF.|trinidad.bay	1
trinidad.bay	DEM	trinidad.bay|DEM	1
from.behind	overtake<nmlz.p>.	from.behind|overtake<nmlz.p>.	1
overtake<nmlz.p>.	DEM	overtake<nmlz.p>.|DEM	1
DEM	from.behind	DEM|from.behind	1
from.behind	grasp<nmlz.p>.	from.behind|grasp<nmlz.p>.	1
turn.back	go<neg>	turn.back|go<neg>	1
go<neg>	DEM	go<neg>|DEM	1
PROG	go[1sbj].	PROG|go[1sbj].	4
go[1sbj].	from.behind	go[1sbj].|from.behind	1
SER	INCH	SER|INCH	4
INCH	abuse.3obj	INCH|abuse.3obj	1
abuse.3obj	3SBJ.IMPL	abuse.3obj|3SBJ.IMPL	2
3SBJ.IMPL	SER	3SBJ.IMPL|SER	4
3SBJ.IMPL	knife	3SBJ.IMPL|knife	1
knife	SUB.3DEF	knife|SUB.3DEF	1
SUB.3DEF	SER	SUB.3DEF|SER	3
abuse.3obj	INST.IMPL	abuse.3obj|INST.IMPL	1
INST.IMPL	back	INST.IMPL|back	1
back	3SBJ.DEF[NMLZ]	back|3SBJ.DEF[NMLZ]	1
3SBJ.DEF[NMLZ]	all.over	3SBJ.DEF[NMLZ]|all.over	1
all.over	finally	all.over|finally	1
cut.3obj	cl.long.object	cut.3obj|cl.long.object	1
cl.long.object	CAUS	cl.long.object|CAUS	1
3SBJ.IMPL	back	3SBJ.IMPL|back	1
back	3SBJ.DEF[NMLZ].	back|3SBJ.DEF[NMLZ].	1
now	when.nmlz.adv	now|when.nmlz.adv	2
when.nmlz.adv	DEF	when.nmlz.adv|DEF	8
DEF	happen[3sbj]	DEF|happen[3sbj]	2
happen[3sbj]	blood	happen[3sbj]|blood	1
blood	like	blood|like	1
EMPH	like	EMPH|like	2
like	appear.so[3sbj.def]	like|appear.so[3sbj.def]	1
appear.so[3sbj.def]	abalone	appear.so[3sbj.def]|abalone	1
abalone	blood	abalone|blood	1
blood	DEM	blood|DEM	1
appear<3sbj.def>.	trinidad.bay	appear<3sbj.def>.|trinidad.bay	1
trinidad.bay	now	trinidad.bay|now	1
abalone	DEM	abalone|DEM	2
EMPH	DEM.DIST	EMPH|DEM.DIST	5
young.woman	DEM	young.woman|DEM	1
dwell.at[3sbj.def].	DEM	dwell.at[3sbj.def].|DEM	2
PROG	from.behind	PROG|from.behind	1
DEM.DIST	young.man.	DEM.DIST|young.man.	4
snake	AFF	snake|AFF	1
INCH	tell.story	INCH|tell.story	3
tell.story	3OBJ	tell.story|3OBJ	3
CAUS	INST.INTR[1SBJ].	CAUS|INST.INTR[1SBJ].	1
INST.INTR[1SBJ].	1NEG	INST.INTR[1SBJ].|1NEG	1
NEG	know	NEG|know	7
3OBJ[1SBJ]	ADVS	3OBJ[1SBJ]|ADVS	3
ADVS	EMPH.	ADVS|EMPH.	2
EMPH.	young.woman	EMPH.|young.woman	1
young.woman	snake	young.woman|snake	1
very	fear	very|fear	1
DEM.DIST	EMPH	DEM.DIST|EMPH	5
wherever	go	wherever|go	1
3SBJ.DEF	stick	3SBJ.DEF|stick	1
DEF	carry.object.drive.away	DEF|carry.object.drive.away	1
carry.object.drive.away	3OBJ	carry.object.drive.away|3OBJ	1
SUB	SUB.3DEF	SUB|SUB.3DEF	8
AFF	snake	AFF|snake	1
snake	PROB	snake|PROB	1
PROB	meeting	PROB|meeting	1
meeting	SUB.3DEF.	meeting|SUB.3DEF.	1
in.morning	INCH	in.morning|INCH	1
go.to	gather	go.to|gather	1
hollow.weed.	pack.basket	hollow.weed.|pack.basket	1
pack.basket	EMPH	pack.basket|EMPH	1
3SBJ.DEF.	finally	3SBJ.DEF.|finally	4
finally	catch.a.lot	finally|catch.a.lot	1
catch.a.lot	3OBJ	catch.a.lot|3OBJ	1
put.in	3SBJ.DEF	put.in|3SBJ.DEF	1
1SBJ.	in.vain	1SBJ.|in.vain	1
in.vain	INCH	in.vain|INCH	4
INCH	think.3obj	INCH|think.3obj	1
think.3obj	3SBJ.DEF	think.3obj|3SBJ.DEF	5
stand[1sbj].	3NEG	stand[1sbj].|3NEG	1
3NEG	leave	3NEG|leave	1
leave	by.hand	leave|by.hand	1
EMPH	hold	EMPH|hold	1
hold	3OBJ	hold|3OBJ	10
3SBJ.DEF.	look.at	3SBJ.DEF.|look.at	1
3SBJ.DEF.	snake	3SBJ.DEF.|snake	1
snake	PROG	snake|PROG	1
3SBJ.DEF	pack.basket.	3SBJ.DEF|pack.basket.	1
pack.basket.	PST	pack.basket.|PST	1
fear	1OBJ	fear|1OBJ	1
2SBJ	EMPH.	2SBJ|EMPH.	1
EMPH.	now	EMPH.|now	1
AFF	go	AFF|go	1
go	1OBJ	go|1OBJ	2
2SBJ	AFF.	2SBJ|AFF.	2
2POSS	pack.basket.	2POSS|pack.basket.	1
pack.basket.	INCH	pack.basket.|INCH	1
INCH	go.along	INCH|go.along	1
go.along	3SBJ.DEF	go.along|3SBJ.DEF	5
DEM.DIST	young.woman.	DEM.DIST|young.woman.	1
river	EMPH	river|EMPH	2
INCH	go<nmlz.p>.	INCH|go<nmlz.p>.	1
river	1POSS	river|1POSS	1
1POSS	belt	1POSS|belt	1
belt	grasp	belt|grasp	1
2SBJ	back	2SBJ|back	1
back	SBJV	back|SBJV	1
SBJV	1SBJ.SBJV[NMLZ].	SBJV|1SBJ.SBJV[NMLZ].	1
3SBJ.DEF	belt.	3SBJ.DEF|belt.	1
belt.	go.down	belt.|go.down	1
go.down	by.water	go.down|by.water	4
by.water	3SBJ.DEF	by.water|3SBJ.DEF	5
DEF	river	DEF|river	3
river	SUB	river|SUB	2
LOC.	halfway	LOC.|halfway	1
halfway	around	halfway|around	3
3SBJ.DEF	land	3SBJ.DEF|land	1
only	lie.there	only|lie.there	1
3SBJ.STV.	house	3SBJ.STV.|house	1
house	PROG	house|PROG	1
PROG	build.pass	PROG|build.pass	1
build.pass	3SBJ.STV	build.pass|3SBJ.STV	1
DEM	DEF	DEM|DEF	13
DEF	EMPH	DEF|EMPH	5
EMPH	snake	EMPH|snake	1
snake	dwell[3sbj].	snake|dwell[3sbj].	1
dwell[3sbj].	fire	dwell[3sbj].|fire	1
burn	3SBJ.STV.	burn|3SBJ.STV.	1
3SBJ.STV.	water.soaked.spruce	3SBJ.STV.|water.soaked.spruce	1
water.soaked.spruce	PROG	water.soaked.spruce|PROG	1
PL	burn.pass	PL|burn.pass	1
burn.pass	3SBJ.STV.	burn.pass|3SBJ.STV.	3
ADVS	be.dry	ADVS|be.dry	1
3SBJ<NMLZ.P>STV	DEM	3SBJ<NMLZ.P>STV|DEM	5
EMPH	PROG	EMPH|PROG	54
burn.pass	3SBJ.STV	burn.pass|3SBJ.STV	2
3SBJ.STV	water.soaked.spruce	3SBJ.STV|water.soaked.spruce	1
water.soaked.spruce	pitch.wood	water.soaked.spruce|pitch.wood	1
pitch.wood	like	pitch.wood|like	1
like	EMPH	like|EMPH	9
PROG	burn.pass	PROG|burn.pass	2
3SBJ.STV	DEM.DIST	3SBJ.STV|DEM.DIST	5
DEM.DIST	wood	DEM.DIST|wood	1
wood	yet	wood|yet	1
yet	be.wet	yet|be.wet	1
be.wet	NMLZ.INF.	be.wet|NMLZ.INF.	1
sometime	when.nmlz.adv	sometime|when.nmlz.adv	6
happen[nmlz]	DEM.DIST	happen[nmlz]|DEM.DIST	1
woman	people	woman|people	1
people	PST	people|PST	1
PST	make.3obj	PST|make.3obj	1
make.3obj	3SBJ.DEF.	make.3obj|3SBJ.DEF.	1
mother.sub	SUB.3DEF	mother.sub|SUB.3DEF	3
SUB.3DEF	DEM.DIST	SUB.3DEF|DEM.DIST	1
DEM.DIST	dwell.at[3sbj.def]	DEM.DIST|dwell.at[3sbj.def]	2
dwell.at[3sbj.def]	DEM	dwell.at[3sbj.def]|DEM	2
SUB.3DEF	come.on	SUB.3DEF|come.on	1
3OBJ	IMP	3OBJ|IMP	2
IMP	grandmother.	IMP|grandmother.	1
grandmother.	PST	grandmother.|PST	1
ITER	be.two	ITER|be.two	1
be.two	cl.long.object[nmlz]	be.two|cl.long.object[nmlz]	1
cl.long.object[nmlz]	snake.	cl.long.object[nmlz]|snake.	1
snake.	PROG	snake.|PROG	1
arrive	3SBJ.DEF	arrive|3SBJ.DEF	1
NMLZ.P	DEM.DIST	NMLZ.P|DEM.DIST	7
SUB.3DEF.	DEM.DIST	SUB.3DEF.|DEM.DIST	1
DEM.DIST	old.lady	DEM.DIST|old.lady	4
old.lady	3NEG	old.lady|3NEG	1
3SBJ.DEF	snake	3SBJ.DEF|snake	1
snake	anything	snake|anything	1
anything	DUB	anything|DUB	1
DUB	EMPH	DUB|EMPH	6
bother	3OBJ.PERS	bother|3OBJ.PERS	1
drive.away	3OBJ	drive.away|3OBJ	1
3SBJ.DEF	stick.	3SBJ.DEF|stick.	1
stick.	ITER	stick.|ITER	1
DEF	come	DEF|come	1
SUB.3DEF	PST	SUB.3DEF|PST	5
SUB.3DEF	PROG	SUB.3DEF|PROG	5
drive	1OBJ	drive|1OBJ	1
like	1OBJ	like|1OBJ	2
3SBJ.DEF.	sometime	3SBJ.DEF.|sometime	6
woman	3SG	woman|3SG	1
3SG	mother.sub	3SG|mother.sub	1
1POSS	child	1POSS|child	3
child	DEM.	child|DEM.	1
DEM.	sometime	DEM.|sometime	1
happen[nmlz]	child	happen[nmlz]|child	1
child	PROG	child|PROG	1
ITER	ITER	ITER|ITER	1
SUB.3DEF	go.to	SUB.3DEF|go.to	1
loose.plate.basket	INCH	loose.plate.basket|INCH	1
PL	let.on	PL|let.on	1
let.on	TH.1OBJ	let.on|TH.1OBJ	1
TH.1OBJ	INST.IMPL	TH.1OBJ|INST.IMPL	1
loose.plate.basket	LOC	loose.plate.basket|LOC	1
PL	put.in.3obj	PL|put.in.3obj	1
put.in.3obj	3SBJ.DEF	put.in.3obj|3SBJ.DEF	1
snake	3NEG	snake|3NEG	1
grandchild	SUB.3DEF.	grandchild|SUB.3DEF.	1
SUB.3DEF.	PST	SUB.3DEF.|PST	5
SUB.3DEF	AFF	SUB.3DEF|AFF	5
so	go<neg>	so|go<neg>	1
go<neg>	now.	go<neg>|now.	1
now	go.to	now|go.to	1
go.to	leave	go.to|leave	1
leave	2OBJ[1SBJ]	leave|2OBJ[1SBJ]	1
2OBJ[1SBJ]	1NEG	2OBJ[1SBJ]|1NEG	1
go	NEG	go|NEG	5
when.nmlz.adv	PROG	when.nmlz.adv|PROG	1
people	3NEG	people|3NEG	1
3NEG	swallow	3NEG|swallow	1
swallow	3SBJ.INDF	swallow|3SBJ.INDF	1
3SBJ.INDF	3SG	3SBJ.INDF|3SG	1
woman	water	woman|water	1
CESS	live.there	CESS|live.there	1
live.there	NMLZ.INF.	live.there|NMLZ.INF.	1
PROG	flat	PROG|flat	1
flat	float	flat|float	1
float	3SBJ.IMPL	float|3SBJ.IMPL	1
3SBJ.IMPL	river	3SBJ.IMPL|river	1
in.the.old.days	DEM.DIST	in.the.old.days|DEM.DIST	1
PST	be.married[3sbj.stv].	PST|be.married[3sbj.stv].	1
around	in.vain	around|in.vain	1
in.vain	look.for	in.vain|look.for	1
SUB.3DEF	eat	SUB.3DEF|eat	1
woods[loc]	3POSS	woods[loc]|3POSS	1
SUB.3DEF.	when.nmlz.adv	SUB.3DEF.|when.nmlz.adv	1
fish.net	SER	fish.net|SER	1
SER	EMPH	SER|EMPH	1
EMPH	N2.NEG.EMPH	EMPH|N2.NEG.EMPH	2
N2.NEG.EMPH	bring	N2.NEG.EMPH|bring	1
see.3obj	NEG	see.3obj|NEG	9
NEG	meat.	NEG|meat.	1
meat.	finally	meat.|finally	1
finally	ITER	finally|ITER	2
ITER	with.nothing	ITER|with.nothing	1
with.nothing	come	with.nothing|come	1
EMPH	belly	EMPH|belly	1
PROG	finally	PROG|finally	5
finally	starve[3sbj].	finally|starve[3sbj].	1
happen[3sbj]	INCH	happen[3sbj]|INCH	1
INCH	have.sores	INCH|have.sores	1
have.sores	3SBJ.DEF.	have.sores|3SBJ.DEF.	1
ADVS	SER	ADVS|SER	1
SER	DUB	SER|DUB	1
DUB	happen.so	DUB|happen.so	1
happen.so	STV<N.IND>	happen.so|STV<N.IND>	1
STV<N.IND>	1SBJ.STV.SBJV?	STV<N.IND>|1SBJ.STV.SBJV?	1
1SBJ.STV.SBJV?	very	1SBJ.STV.SBJV?|very	1
be.fat	3SBJ.DEF	be.fat|3SBJ.DEF	1
AFF	look.at	AFF|look.at	1
look.at	3OBJ[1SBJ].	look.at|3OBJ[1SBJ].	3
when.nmlz.adv	tomorrow	when.nmlz.adv|tomorrow	1
tomorrow	down	tomorrow|down	1
down	lie	down|lie	2
lie	STV[1SBJ]	lie|STV[1SBJ]	1
STV[1SBJ]	AFF.	STV[1SBJ]|AFF.	1
INCH	sleep[1sbj].	INCH|sleep[1sbj].	1
finally	know	finally|know	2
3OBJ[1SBJ]	3POSS	3OBJ[1SBJ]|3POSS	1
3POSS	get.up	3POSS|get.up	1
get.up	NMLZ.INF	get.up|NMLZ.INF	1
SUB.3DEF.	then	SUB.3DEF.|then	1
EMP	be.asleep	EMP|be.asleep	1
be.asleep	NEG.	be.asleep|NEG.	1
be.awake[1sbj.stv]	EMPH.	be.awake[1sbj.stv]|EMPH.	1
EMPH.	PST	EMPH.|PST	2
PST	see.3obj	PST|see.3obj	5
SUB.3DEF	fire	SUB.3DEF|fire	1
PL	build	PL|build	2
build	3SBJ<NMLZ.P>IMPL.	build|3SBJ<NMLZ.P>IMPL.	1
3SBJ<NMLZ.P>IMPL.	PROG	3SBJ<NMLZ.P>IMPL.|PROG	4
close.eyes	3SBJ.DEF.	close.eyes|3SBJ.DEF.	1
PFV	bring	PFV|bring	1
bring	3OBJ	bring|3OBJ	5
PST	make.fire	PST|make.fire	1
make.fire	3OBJ	make.fire|3OBJ	1
INCH	burn.pass	INCH|burn.pass	2
finally	1NEG	finally|1NEG	1
move	NEG.	move|NEG.	1
1SBJ	EMPH	1SBJ|EMPH	1
SUB.3DEF.	INCH	SUB.3DEF.|INCH	2
INCH	arm	INCH|arm	3
arm	CAUS	arm|CAUS	3
stone.mortar	INS	stone.mortar|INS	1
INS	DEM.DIST	INS|DEM.DIST	1
DEM.DIST	lie.there	DEM.DIST|lie.there	1
lie.there	3SBJ<NMLZ.P>STV.	lie.there|3SBJ<NMLZ.P>STV.	4
3SBJ<NMLZ.P>STV.	DEM	3SBJ<NMLZ.P>STV.|DEM	2
DEM.DIST	stone.mortar	DEM.DIST|stone.mortar	2
stone.mortar	INST	stone.mortar|INST	1
INST	DEM.DIST	INST|DEM.DIST	1
3SBJ<NMLZ.P>STV.	INCH	3SBJ<NMLZ.P>STV.|INCH	1
INCH	take.out<nmlz.p>	INCH|take.out<nmlz.p>	1
DEM.PROX	EMPH	DEM.PROX|EMPH	16
EMPH	be.so.many	EMPH|be.so.many	4
be.so.many	3SBJ<NMLZ.P>STV	be.so.many|3SBJ<NMLZ.P>STV	3
3SBJ<NMLZ.P>STV	eat	3SBJ<NMLZ.P>STV|eat	1
3SBJ.DEF.	be.dry	3SBJ.DEF.|be.dry	1
3SBJ<NMLZ.P>STV	be.fresh	3SBJ<NMLZ.P>STV|be.fresh	1
be.fresh	NMLZ.P	be.fresh|NMLZ.P	1
3SBJ.INDF.	finish	3SBJ.INDF.|finish	1
finish	eat	finish|eat	1
put.down	2OBJ	put.down|2OBJ	3
same.way	around	same.way|around	1
make	2SBJ	make|2SBJ	1
2SBJ	3SBJ.DEF.	2SBJ|3SBJ.DEF.	1
3SBJ.STV.	next.morning	3SBJ.STV.|next.morning	1
ITER	see.so	ITER|see.so	1
see.so	3OBJ	see.so|3OBJ	1
3SBJ.DEF.	woods[loc]	3SBJ.DEF.|woods[loc]	1
woods[loc]	go.to	woods[loc]|go.to	1
3SBJ.DEF.	yet	3SBJ.DEF.|yet	2
yet	3NEG	yet|3NEG	4
3NEG	long.time	3NEG|long.time	1
long.time	morning	long.time|morning	1
morning	PST	morning|PST	1
3PL	child	3PL|child	1
child	3PL.	child|3PL.	1
